time,CPU,memory,cpu_temp,output
2023-07-13 14:19:08.532229,5.1,83.7,31.6,0
2023-07-13 14:19:10.613720,50.4,83.9,31.6,0
2023-07-13 14:19:12.678996,57.1,82.6,31.6,0
2023-07-13 14:19:14.782157,30.6,82.9,31.6,0
2023-07-13 14:19:16.870552,12.6,82.9,31.7,0
2023-07-13 14:19:18.971070,17.4,82.4,31.7,0
2023-07-13 14:19:21.029117,48.3,80.0,31.7,0
2023-07-13 14:19:23.083993,34.9,80.3,31.7,0
2023-07-13 14:19:25.222746,51.7,80.8,31.6,0
2023-07-13 14:19:27.350266,78.4,81.5,31.6,0
2023-07-13 14:19:29.503159,58.2,90.5,31.7,0
2023-07-13 14:19:31.654155,62.4,85.7,31.7,0
2023-07-13 14:19:33.768312,51.5,85.4,31.7,0
2023-07-13 14:19:35.831325,10.2,82.4,31.7,0
2023-07-13 14:19:37.905994,37.0,82.8,31.6,0
2023-07-13 14:19:39.979102,33.3,81.7,31.6,0
2023-07-13 14:19:42.055118,28.2,80.8,31.6,0
2023-07-13 14:19:44.148818,21.2,78.6,31.6,0
2023-07-13 14:19:46.215221,11.5,78.4,31.6,0
2023-07-13 14:19:48.325028,41.0,78.3,31.6,0
2023-07-13 14:19:50.412875,18.4,76.4,31.6,0
2023-07-13 14:19:52.472157,7.0,76.7,31.6,0
2023-07-13 14:19:54.518927,12.5,76.6,31.6,0
2023-07-13 14:19:56.600904,64.2,76.8,31.6,0
2023-07-13 14:19:58.661293,24.6,76.2,31.6,0
2023-07-13 14:20:00.745904,49.6,75.0,31.6,0
2023-07-13 14:20:02.866265,19.3,74.7,31.6,0
2023-07-13 14:20:04.924137,15.6,74.6,31.6,0
2023-07-13 14:20:06.975124,30.7,75.1,31.6,0
2023-07-13 14:20:09.057120,16.9,75.3,31.6,0
2023-07-13 14:20:11.350371,43.0,75.7,31.6,0
2023-07-13 14:20:13.433628,25.4,75.9,31.6,0
2023-07-13 14:20:15.493873,30.4,75.5,31.6,0
2023-07-13 14:20:17.658184,19.2,75.9,31.6,0
2023-07-13 14:20:19.718104,7.8,75.7,31.6,0
2023-07-13 14:20:21.767068,26.2,75.7,31.6,0
2023-07-13 14:20:23.854721,26.4,75.3,31.6,0
2023-07-13 14:20:25.946174,68.8,75.8,31.6,0
2023-07-13 14:20:28.033614,21.5,74.3,31.6,0
2023-07-13 14:20:30.105924,11.5,74.1,31.6,0
2023-07-13 14:20:32.196872,25.4,74.2,31.6,0
2023-07-13 14:20:34.269049,42.7,74.4,31.6,0
2023-07-13 14:20:36.357893,69.5,75.2,31.6,0
2023-07-13 14:20:38.438616,55.4,75.7,31.6,0
2023-07-13 14:20:40.543888,26.3,75.2,31.6,0
2023-07-13 14:20:42.638820,8.8,75.1,31.6,0
2023-07-13 14:20:44.705339,4.3,74.7,31.6,0
2023-07-13 14:20:46.787950,7.7,74.1,31.6,0
2023-07-13 14:20:48.862238,7.4,74.2,31.6,0
2023-07-13 14:20:50.945774,35.9,74.0,31.6,0
2023-07-13 14:20:53.039272,4.6,74.1,31.6,0
2023-07-13 14:20:55.120122,40.9,74.0,31.6,0
2023-07-13 14:20:57.169921,16.9,74.4,31.6,0
2023-07-13 14:20:59.229182,40.2,74.5,31.6,0
2023-07-13 14:21:01.316104,5.4,74.2,31.6,0
2023-07-13 14:21:03.403126,7.2,74.2,31.6,0
2023-07-13 14:21:05.490927,20.4,74.4,31.6,0
2023-07-13 14:21:07.556391,61.0,74.3,31.6,0
2023-07-13 14:21:09.661049,21.5,74.4,31.6,0
2023-07-13 14:21:11.726325,16.4,74.2,31.6,0
2023-07-13 14:21:13.799422,16.7,74.4,31.6,0
2023-07-13 14:21:15.873323,19.2,74.2,31.6,0
2023-07-13 14:21:17.959515,13.7,74.2,31.6,0
2023-07-13 14:21:20.037099,40.9,74.2,31.6,0
2023-07-13 14:21:22.126339,11.3,74.3,31.7,0
2023-07-13 14:21:24.226536,52.1,74.7,31.7,0
2023-07-13 14:21:26.329415,14.8,75.1,31.6,0
2023-07-13 14:21:28.418072,32.4,74.8,31.6,0
2023-07-13 14:21:30.488595,72.0,75.5,31.6,0
2023-07-13 14:21:32.605300,36.3,75.2,31.6,0
2023-07-13 14:21:34.658264,11.3,75.1,31.6,0
2023-07-13 14:21:36.724223,18.3,75.0,31.6,0
2023-07-13 14:21:38.829564,29.2,74.9,31.7,0
2023-07-13 14:21:40.969974,70.0,75.5,31.7,0
2023-07-13 14:21:43.108272,41.2,75.4,31.6,0
2023-07-13 14:21:45.190310,18.2,75.2,31.6,0
2023-07-13 14:21:47.238935,54.1,76.0,31.6,0
2023-07-13 14:21:49.339268,34.7,76.2,31.6,0
2023-07-13 14:21:51.460907,40.1,76.0,31.6,0
2023-07-13 14:21:53.604183,26.2,76.5,31.6,0
2023-07-13 14:21:55.688019,24.0,76.0,31.6,0
2023-07-13 14:21:57.752306,39.1,76.0,31.6,0
2023-07-13 14:21:59.834222,20.8,75.7,31.6,0
2023-07-13 14:22:01.998337,43.7,76.7,31.6,0
2023-07-13 14:22:04.173832,18.3,76.3,31.6,0
2023-07-13 14:22:06.244952,45.1,76.5,31.6,0
2023-07-13 14:22:08.330155,33.9,76.1,31.6,0
2023-07-13 14:22:10.464116,10.0,76.1,31.6,0
2023-07-13 14:22:12.552323,19.8,76.1,31.6,0
2023-07-13 14:22:14.634135,34.5,76.2,31.6,0
2023-07-13 14:22:16.716145,29.5,76.1,31.6,0
2023-07-13 14:22:18.795217,24.1,75.9,31.6,0
2023-07-13 14:22:20.866875,10.4,75.9,31.6,0
2023-07-13 14:22:22.962130,9.6,75.8,31.6,0
2023-07-13 14:22:25.065154,31.1,76.1,31.6,0
2023-07-13 14:22:27.119272,8.1,75.7,31.6,0
2023-07-13 14:22:29.190815,23.7,75.7,31.6,0
2023-07-13 14:22:31.265286,4.7,75.7,31.6,0
2023-07-13 14:22:33.344255,14.5,75.5,31.6,0
2023-07-13 14:22:35.418834,22.7,75.6,31.6,0
2023-07-13 14:22:37.497158,21.8,75.5,31.6,0
2023-07-13 14:22:39.600178,43.1,75.5,31.6,0
2023-07-13 14:22:41.671363,8.1,75.5,31.6,0
2023-07-13 14:22:43.753277,20.9,75.5,31.6,0
2023-07-13 14:22:45.846082,50.4,75.6,31.6,0
2023-07-13 14:22:47.944346,19.1,75.5,31.6,0
2023-07-13 14:22:50.021284,32.3,75.5,31.6,0
2023-07-13 14:22:52.103846,9.6,75.6,31.6,0
2023-07-13 14:22:54.196285,5.7,75.7,31.6,0
2023-07-13 14:22:56.286315,16.9,75.5,31.6,0
2023-07-13 14:22:58.363111,24.4,75.8,31.6,0
2023-07-13 14:23:00.418613,41.2,76.3,31.6,0
2023-07-13 14:23:02.491138,10.0,76.0,31.6,0
2023-07-13 14:23:04.582184,8.2,75.9,31.6,0
2023-07-13 14:23:06.670308,29.8,76.3,31.6,0
2023-07-13 14:23:08.765192,42.1,76.3,31.6,0
2023-07-13 14:23:10.875629,33.5,76.4,31.6,0
2023-07-13 14:23:12.964821,26.8,76.3,31.6,0
2023-07-13 14:23:15.050186,19.5,76.4,31.6,0
2023-07-13 14:23:17.128269,37.7,76.4,31.6,0
2023-07-13 14:23:19.225165,43.5,76.7,31.6,0
2023-07-13 14:23:21.282218,16.7,76.3,31.6,0
2023-07-13 14:23:23.385885,57.2,76.6,31.6,0
2023-07-13 14:23:25.482232,14.6,76.6,31.6,0
2023-07-13 14:23:27.558025,53.1,76.6,31.6,0
2023-07-13 14:23:29.633178,24.9,77.4,31.6,0
2023-07-13 14:23:31.732071,22.7,77.6,31.6,0
2023-07-13 14:23:33.822305,12.4,75.1,31.6,0
2023-07-13 14:23:35.863329,45.2,74.4,31.6,0
2023-07-13 14:23:37.941131,42.9,74.4,31.6,0
2023-07-13 14:23:40.017986,18.1,74.6,31.6,0
2023-07-13 14:23:42.076275,32.1,74.4,31.6,0
2023-07-13 14:23:44.175191,42.9,74.5,31.6,0
2023-07-13 14:23:46.262864,37.8,74.5,31.6,0
2023-07-13 14:23:48.354885,27.9,74.6,31.6,0
2023-07-13 14:23:50.466976,71.2,74.7,31.6,0
2023-07-13 14:23:52.661353,17.2,74.6,31.6,0
2023-07-13 14:23:54.749189,26.4,74.8,31.6,0
2023-07-13 14:23:56.829335,26.6,74.8,31.6,0
2023-07-13 14:23:58.950067,40.8,74.8,31.6,0
2023-07-13 14:24:01.042361,17.9,74.8,31.6,0
2023-07-13 14:24:03.164323,16.2,74.8,31.6,0
2023-07-13 14:24:05.214096,79.0,75.1,31.6,0
2023-07-13 14:24:07.313019,16.5,75.1,31.6,0
2023-07-13 14:24:09.416170,70.9,75.5,31.7,0
2023-07-13 14:24:11.533040,76.9,77.2,31.7,0
2023-07-13 14:24:13.641174,21.9,75.6,31.6,0
2023-07-13 14:24:15.747339,28.5,75.4,31.6,0
2023-07-13 14:24:17.860260,39.8,75.9,31.6,0
2023-07-13 14:24:19.963143,24.7,75.7,31.6,0
2023-07-13 14:24:22.065003,38.0,75.9,31.7,0
2023-07-13 14:24:24.158506,14.8,75.6,31.7,0
2023-07-13 14:24:26.246117,46.8,75.8,31.7,0
2023-07-13 14:24:28.353295,3.8,75.6,31.7,0
2023-07-13 14:24:30.439024,20.5,75.6,31.7,0
2023-07-13 14:24:32.559103,36.2,75.6,31.7,0
2023-07-13 14:24:34.623184,18.3,75.3,31.7,0
2023-07-13 14:24:36.725220,21.5,75.5,31.7,0
2023-07-13 14:24:38.805300,38.3,75.8,31.7,0
2023-07-13 14:24:40.871263,46.6,75.5,31.7,0
2023-07-13 14:24:43.019094,41.5,76.0,31.6,0
2023-07-13 14:24:45.134275,10.7,76.0,31.6,0
2023-07-13 14:24:47.222895,45.5,76.0,31.6,0
2023-07-13 14:24:49.319271,16.0,76.4,31.6,0
2023-07-13 14:24:51.364873,18.8,76.0,31.6,0
2023-07-13 14:24:53.407208,50.0,76.5,31.6,0
2023-07-13 14:24:55.537440,38.5,76.5,31.7,0
2023-07-13 14:24:57.605168,22.3,76.4,31.7,0
2023-07-13 14:24:59.686527,21.9,75.8,31.6,0
2023-07-13 14:25:01.777570,21.1,75.8,31.6,0
2023-07-13 14:25:03.877929,14.0,75.6,31.6,0
2023-07-13 14:25:05.966009,56.7,75.9,31.6,0
2023-07-13 14:25:08.063215,6.6,76.0,31.6,0
2023-07-13 14:25:10.132917,24.2,76.2,31.6,0
2023-07-13 14:25:12.211244,9.8,76.0,31.6,0
2023-07-13 14:25:14.291457,8.4,75.7,31.6,0
2023-07-13 14:25:16.366817,32.7,75.8,31.6,0
2023-07-13 14:25:18.450926,2.7,75.7,31.6,0
2023-07-13 14:25:20.521267,8.7,75.7,31.6,0
2023-07-13 14:25:22.599744,26.4,75.9,31.6,0
2023-07-13 14:25:24.675120,18.1,75.5,31.6,0
2023-07-13 14:25:26.749114,35.1,75.5,31.6,0
2023-07-13 14:25:28.828766,5.8,75.4,31.6,0
2023-07-13 14:25:30.882967,12.4,75.5,31.6,0
2023-07-13 14:25:32.947600,10.0,75.7,31.6,0
2023-07-13 14:25:35.025946,27.6,75.5,31.6,0
2023-07-13 14:25:37.068173,4.3,75.3,31.6,0
2023-07-13 14:25:39.155270,29.7,75.3,31.6,0
2023-07-13 14:25:41.232357,5.8,75.5,31.7,0
2023-07-13 14:25:43.317289,5.4,75.4,31.7,0
2023-07-13 14:25:45.396241,13.8,75.4,31.6,0
2023-07-13 14:25:47.475301,10.8,75.3,31.6,0
2023-07-13 14:25:49.542159,9.2,75.3,31.7,0
2023-07-13 14:25:51.633493,39.8,75.4,31.7,0
2023-07-13 14:25:53.709283,7.3,75.3,31.6,0
2023-07-13 14:25:55.799129,5.4,75.4,31.6,0
2023-07-13 14:25:57.867284,22.3,75.7,31.6,0
2023-07-13 14:25:59.950424,23.1,75.7,31.6,0
2023-07-13 14:26:02.037134,28.5,75.4,31.6,0
2023-07-13 14:26:04.109963,46.5,75.4,31.6,0
2023-07-13 14:26:06.174264,12.8,75.5,31.6,0
2023-07-13 14:26:08.245226,14.7,75.5,31.6,0
2023-07-13 14:26:10.322930,13.1,75.7,31.6,0
2023-07-13 14:26:12.435637,16.4,75.6,31.6,0
2023-07-13 14:26:14.498300,16.5,75.7,31.6,0
2023-07-13 14:26:16.573958,11.5,75.6,31.6,0
2023-07-13 14:26:18.652153,24.5,75.5,31.6,0
2023-07-13 14:26:20.701917,5.5,75.7,31.6,0
2023-07-13 14:26:22.782305,6.6,75.8,31.6,0
2023-07-13 14:26:24.866283,22.6,75.4,31.6,0
2023-07-13 14:26:26.952514,16.9,75.5,31.6,0
2023-07-13 14:26:29.029499,7.7,75.1,31.6,0
2023-07-13 14:26:31.104740,28.5,75.1,31.6,0
2023-07-13 14:26:33.174154,2.0,75.3,31.6,0
2023-07-13 14:26:35.251311,5.1,75.2,31.6,0
2023-07-13 14:26:37.313924,27.3,75.4,31.6,0
2023-07-13 14:26:39.400017,14.9,75.2,31.6,0
2023-07-13 14:26:41.452382,6.1,75.2,31.6,0
2023-07-13 14:26:43.542328,5.1,75.2,31.6,0
2023-07-13 14:26:45.605317,13.1,75.5,31.6,0
2023-07-13 14:26:47.688303,46.5,75.4,31.6,0
2023-07-13 14:26:49.754133,15.2,75.5,31.6,0
2023-07-13 14:26:51.836251,43.8,75.7,31.6,0
2023-07-13 14:26:53.898282,29.2,76.2,31.6,0
2023-07-13 14:26:55.981207,8.0,76.1,31.6,0
2023-07-13 14:26:58.049296,17.2,75.8,31.6,0
2023-07-13 14:27:00.105044,10.4,75.9,31.6,0
2023-07-13 14:27:02.171463,24.5,75.8,31.6,0
2023-07-13 14:27:04.244282,21.1,76.0,31.6,0
2023-07-13 14:27:06.321145,29.6,75.9,31.6,0
2023-07-13 14:27:08.444091,49.2,76.3,31.6,0
2023-07-13 14:27:10.527022,37.7,76.3,31.6,0
2023-07-13 14:27:12.664952,68.8,76.4,31.6,0
2023-07-13 14:27:14.749855,25.2,76.2,31.6,0
2023-07-13 14:27:16.836109,25.0,76.2,31.6,0
2023-07-13 14:27:18.923106,24.6,74.4,31.6,0
2023-07-13 14:27:21.087454,20.2,74.2,31.6,0
2023-07-13 14:27:23.145767,21.0,74.2,31.6,0
2023-07-13 14:27:25.249189,39.0,74.3,31.6,0
2023-07-13 14:27:27.343348,47.1,74.2,31.6,0
2023-07-13 14:27:29.429240,6.6,74.2,31.6,0
2023-07-13 14:27:31.503137,18.8,74.2,31.6,0
2023-07-13 14:27:33.604147,14.2,74.4,31.6,0
2023-07-13 14:27:35.702111,47.1,74.7,31.6,0
2023-07-13 14:27:37.840919,17.6,74.6,31.6,0
2023-07-13 14:27:39.910303,43.0,74.6,31.6,0
2023-07-13 14:27:42.020252,21.5,74.8,31.6,0
2023-07-13 14:27:44.113304,37.6,74.7,31.6,0
2023-07-13 14:27:46.202040,50.0,74.9,31.6,0
2023-07-13 14:27:48.346842,51.3,75.0,31.6,0
2023-07-13 14:27:50.424973,22.2,75.1,31.6,0
2023-07-13 14:27:52.519550,19.1,75.2,31.6,0
2023-07-13 14:27:54.573166,75.8,76.4,31.6,0
2023-07-13 14:27:56.998210,44.2,77.9,31.6,0
2023-07-13 14:27:59.133124,36.3,77.8,31.6,0
2023-07-13 14:28:01.232552,25.9,77.8,31.6,0
2023-07-13 14:28:03.324354,19.5,77.2,31.6,0
2023-07-13 14:28:05.397722,34.6,77.5,31.6,0
2023-07-13 14:28:07.460656,18.3,77.0,31.6,0
2023-07-13 14:28:09.516250,51.5,77.2,31.6,0
2023-07-13 14:28:11.677377,82.6,77.2,31.6,0
2023-07-13 14:28:13.968063,77.7,77.9,31.6,0
2023-07-13 14:28:16.058889,38.1,77.7,31.6,0
2023-07-13 14:28:18.159952,86.3,77.7,31.6,0
2023-07-13 14:28:20.257108,28.1,77.3,31.6,0
2023-07-13 14:28:22.318025,46.5,77.2,31.6,0
2023-07-13 14:28:24.452094,11.2,77.3,31.6,0
2023-07-13 14:28:26.534379,7.7,77.2,31.6,0
2023-07-13 14:28:28.609744,6.2,77.2,31.6,0
2023-07-13 14:28:30.688982,24.5,77.4,31.6,0
2023-07-13 14:28:32.786143,60.8,77.3,31.6,0
2023-07-13 14:28:34.855222,19.2,77.0,31.6,0
2023-07-13 14:28:36.924213,10.5,77.0,31.6,0
2023-07-13 14:28:38.992094,35.5,77.0,31.6,0
2023-07-13 14:28:41.088021,24.5,77.0,31.6,0
2023-07-13 14:28:43.205784,41.2,76.9,31.6,0
2023-07-13 14:28:45.291301,47.5,76.8,31.6,0
2023-07-13 14:28:47.382178,24.2,76.9,31.6,0
2023-07-13 14:28:49.455318,35.8,76.8,31.6,0
2023-07-13 14:28:51.549257,39.8,76.9,31.6,0
2023-07-13 14:28:53.623289,26.5,77.1,31.6,0
2023-07-13 14:28:55.747954,26.1,77.1,31.6,0
2023-07-13 14:28:57.833602,46.5,77.6,31.6,0
2023-07-13 14:28:59.894668,47.7,77.5,31.6,0
2023-07-13 14:29:02.003946,34.2,77.8,31.6,0
2023-07-13 14:29:04.086308,11.6,78.0,31.6,0
2023-07-13 14:29:06.160649,44.8,78.0,31.6,0
2023-07-13 14:29:08.243733,33.3,77.9,31.6,0
2023-07-13 14:29:10.356001,30.3,77.6,31.6,0
2023-07-13 14:29:12.442632,46.4,77.6,31.6,0
2023-07-13 14:29:14.510183,46.0,78.3,31.6,0
2023-07-13 14:29:16.730016,62.3,79.4,31.6,0
2023-07-13 14:29:18.813488,39.9,79.7,31.6,0
2023-07-13 14:29:20.945449,80.8,78.2,31.6,0
2023-07-13 14:29:23.086149,49.4,78.9,31.6,0
2023-07-13 14:29:25.240188,13.6,79.6,31.6,0
2023-07-13 14:29:27.315759,23.0,79.7,31.6,0
2023-07-13 14:29:29.414426,91.2,81.2,31.6,0
2023-07-13 14:29:31.620527,99.6,82.6,31.6,0
2023-07-13 14:29:34.028087,67.9,83.3,31.6,0
2023-07-13 14:29:36.371814,80.3,83.9,31.6,0
2023-07-13 14:29:38.670415,95.5,83.9,31.6,0
2023-07-13 14:29:40.894653,45.9,84.2,31.6,0
2023-07-13 14:29:42.964846,46.1,84.1,31.6,0
2023-07-13 14:29:45.062292,5.4,84.1,31.6,0
2023-07-13 14:29:47.167305,38.5,83.8,31.6,0
2023-07-13 14:29:49.223273,13.1,83.7,31.6,0
2023-07-13 14:29:51.291947,21.9,83.9,31.6,0
2023-07-13 14:29:53.390096,38.2,84.1,31.6,0
2023-07-13 14:29:55.527697,38.4,78.9,31.6,0
2023-07-13 14:29:57.604695,15.8,78.6,31.6,0
2023-07-13 14:29:59.677261,18.7,79.1,31.6,0
2023-07-13 14:30:01.771128,10.5,78.6,31.6,0
2023-07-13 14:30:03.862295,19.5,78.5,31.6,0
2023-07-13 14:30:05.924207,48.1,79.2,31.6,0
2023-07-13 14:30:08.012124,35.9,79.0,31.6,0
2023-07-13 14:30:10.073271,64.6,78.9,31.6,0
2023-07-13 14:30:12.205652,6.6,78.5,31.6,0
2023-07-13 14:30:14.282319,16.8,78.2,31.6,0
2023-07-13 14:30:16.442846,89.0,79.0,31.6,0
2023-07-13 14:30:18.581812,37.0,78.5,31.6,0
2023-07-13 14:30:20.695713,15.2,78.3,31.6,0
2023-07-13 14:30:22.792343,54.8,79.1,31.6,0
2023-07-13 14:30:24.939357,26.0,79.0,31.6,0
2023-07-13 14:30:27.027297,28.5,78.9,31.6,0
2023-07-13 14:30:29.097200,43.2,79.0,31.6,0
2023-07-13 14:30:31.215187,41.4,79.0,31.6,0
2023-07-13 14:30:33.303215,10.9,78.7,31.6,0
2023-07-13 14:30:35.409033,29.5,78.4,31.6,0
2023-07-13 14:30:37.484267,16.3,77.9,31.6,0
2023-07-13 14:30:39.549892,21.0,78.1,31.6,0
2023-07-13 14:30:41.628167,54.3,78.0,31.6,0
2023-07-13 14:30:43.726286,18.8,78.4,31.6,0
2023-07-13 14:30:45.795240,26.6,78.0,31.6,0
2023-07-13 14:30:47.873251,3.4,78.0,31.6,0
2023-07-13 14:30:49.960276,7.8,78.0,31.6,0
2023-07-13 14:30:52.041241,15.8,77.9,31.6,0
2023-07-13 14:30:54.108453,9.7,75.6,31.6,0
2023-07-13 14:30:56.190126,19.2,75.8,31.6,0
2023-07-13 14:30:58.263033,26.2,75.5,31.6,0
2023-07-13 14:31:00.351903,6.2,75.5,31.6,0
2023-07-13 14:31:02.418290,2.7,75.4,31.6,0
2023-07-13 14:31:04.494845,38.7,75.4,31.6,0
2023-07-13 14:31:06.581313,39.3,75.9,31.6,0
2023-07-13 14:31:08.645996,16.9,75.7,31.6,0
2023-07-13 14:31:10.734166,10.8,75.6,31.6,0
2023-07-13 14:31:12.800290,3.1,75.6,31.6,0
2023-07-13 14:31:14.875998,34.0,75.8,31.6,0
2023-07-13 14:31:16.950298,7.8,75.5,31.6,0
2023-07-13 14:31:19.020880,24.5,75.9,31.6,0
2023-07-13 14:31:21.093787,7.7,75.6,31.6,0
2023-07-13 14:31:23.174417,1.5,75.7,31.6,0
2023-07-13 14:31:25.261547,15.4,75.6,31.6,0
2023-07-13 14:31:27.325993,13.1,75.6,31.6,0
2023-07-13 14:31:29.416193,51.1,75.6,31.6,0
2023-07-13 14:31:31.497082,19.2,75.6,31.6,0
2023-07-13 14:31:33.567248,12.3,75.6,31.6,0
2023-07-13 14:31:35.658372,31.8,76.1,31.6,0
2023-07-13 14:31:37.752560,22.9,75.4,31.6,0
2023-07-13 14:31:39.827063,26.9,75.3,31.6,0
2023-07-13 14:31:41.937882,17.1,75.4,31.6,0
2023-07-13 14:31:44.016137,9.6,75.4,31.6,0
2023-07-13 14:31:46.077234,10.1,75.6,31.6,0
2023-07-13 14:31:48.149708,21.9,75.5,31.6,0
2023-07-13 14:31:50.208311,23.8,75.6,31.6,0
2023-07-13 14:31:52.280293,3.1,75.5,31.6,0
2023-07-13 14:31:54.358266,5.0,75.4,31.6,0
2023-07-13 14:31:56.440368,3.9,75.5,31.6,0
2023-07-13 14:31:58.517982,20.0,75.4,31.6,0
2023-07-13 14:32:00.577185,9.2,75.5,31.6,0
2023-07-13 14:32:02.656940,12.1,75.5,31.6,0
2023-07-13 14:32:04.738346,6.2,75.4,31.6,0
2023-07-13 14:32:06.812148,6.6,75.5,31.6,0
2023-07-13 14:32:08.884235,4.7,75.5,31.6,0
2023-07-13 14:32:10.950033,9.5,75.4,31.6,0
2023-07-13 14:32:13.028622,18.6,75.5,31.6,0
2023-07-13 14:32:15.085240,25.6,75.5,31.6,0
2023-07-13 14:32:17.157283,5.1,75.5,31.6,0
2023-07-13 14:32:19.235242,11.6,75.6,31.6,0
2023-07-13 14:32:21.305736,9.2,75.7,31.6,0
2023-07-13 14:32:23.399096,19.5,75.6,31.6,0
2023-07-13 14:32:25.456553,8.1,75.6,31.6,0
2023-07-13 14:32:27.527508,29.9,75.6,31.6,0
2023-07-13 14:32:29.598076,38.5,76.2,31.6,0
2023-07-13 14:32:31.685324,6.5,76.1,31.6,0
2023-07-13 14:32:33.763174,14.2,76.2,31.6,0
2023-07-13 14:32:35.860920,55.4,76.6,31.7,0
2023-07-13 14:32:38.008197,76.9,77.1,31.7,0
2023-07-13 14:32:40.198077,20.0,76.7,31.7,0
2023-07-13 14:32:42.247252,24.5,76.8,31.7,0
2023-07-13 14:32:44.328969,12.3,76.6,31.7,0
2023-07-13 14:32:46.409159,8.6,76.5,31.7,0
2023-07-13 14:32:48.493271,21.0,76.8,31.7,0
2023-07-13 14:32:50.550147,7.4,76.5,31.7,0
2023-07-13 14:32:52.612589,21.8,76.5,31.7,0
2023-07-13 14:32:54.707391,28.7,76.1,31.7,0
2023-07-13 14:32:56.771159,22.6,76.1,31.7,0
2023-07-13 14:32:58.850176,9.3,76.1,31.7,0
2023-07-13 14:33:00.922602,37.7,76.5,31.7,0
2023-07-13 14:33:02.993186,13.7,76.5,31.7,0
2023-07-13 14:33:05.050152,19.2,76.3,31.7,0
2023-07-13 14:33:07.124118,8.2,76.3,31.7,0
2023-07-13 14:33:09.170067,6.9,76.3,31.7,0
2023-07-13 14:33:11.241667,23.8,76.6,31.7,0
2023-07-13 14:33:13.296183,5.8,76.3,31.7,0
2023-07-13 14:33:15.353172,42.4,76.4,31.7,0
2023-07-13 14:33:17.496292,19.2,76.4,31.7,0
2023-07-13 14:33:19.576358,14.1,76.5,31.7,0
2023-07-13 14:33:21.644080,34.4,76.8,31.7,0
2023-07-13 14:33:23.720160,21.3,76.5,31.7,0
2023-07-13 14:33:25.789046,21.6,76.6,31.7,0
2023-07-13 14:33:27.860329,22.1,76.6,31.7,0
2023-07-13 14:33:29.928432,12.5,76.4,31.7,0
2023-07-13 14:33:31.993145,11.5,76.6,31.7,0
2023-07-13 14:33:34.042938,23.0,76.8,31.7,0
2023-07-13 14:33:36.131937,33.1,76.6,31.7,0
2023-07-13 14:33:38.263238,21.4,76.5,31.7,0
2023-07-13 14:33:40.363755,14.6,76.6,31.7,0
2023-07-13 14:33:42.452045,31.7,76.7,31.7,0
2023-07-13 14:33:44.546104,32.0,76.6,31.7,0
2023-07-13 14:33:46.630369,27.6,76.9,31.7,0
2023-07-13 14:33:48.705235,5.1,76.6,31.7,0
2023-07-13 14:33:50.789349,7.0,76.7,31.7,0
2023-07-13 14:33:52.870250,29.5,76.8,31.7,0
2023-07-13 14:33:54.940272,14.3,76.7,31.7,0
2023-07-13 14:33:57.022111,9.0,76.7,31.7,0
2023-07-13 14:33:59.105265,33.6,76.9,31.7,0
2023-07-13 14:34:01.184157,10.3,76.7,31.7,0
2023-07-13 14:34:03.279347,11.9,76.6,31.7,0
2023-07-13 14:34:05.330483,32.1,76.7,31.7,0
2023-07-13 14:34:07.431197,38.8,76.6,31.7,0
2023-07-13 14:34:09.509240,3.8,76.6,31.7,0
2023-07-13 14:34:11.588065,9.7,76.6,31.7,0
2023-07-13 14:34:13.644797,7.4,77.0,31.7,0
2023-07-13 14:34:15.717111,17.5,77.0,31.7,0
2023-07-13 14:34:17.827233,81.3,78.9,31.7,0
2023-07-13 14:34:19.939345,44.6,78.7,31.7,0
2023-07-13 14:34:22.064804,40.7,78.9,31.7,0
2023-07-13 14:34:24.159393,36.3,79.6,31.7,0
2023-07-13 14:34:26.308051,11.5,79.5,31.7,0
2023-07-13 14:34:28.396181,35.0,80.0,31.7,0
2023-07-13 14:34:30.476102,30.5,79.7,31.7,0
2023-07-13 14:34:32.571088,20.6,79.4,31.7,0
2023-07-13 14:34:34.655047,37.1,79.4,31.7,0
2023-07-13 14:34:36.742962,13.1,79.5,31.7,0
2023-07-13 14:34:38.824569,16.1,79.4,31.7,0
2023-07-13 14:34:40.931154,24.1,79.2,31.7,0
2023-07-13 14:34:43.006273,12.8,79.6,31.7,0
2023-07-13 14:34:45.091826,14.2,79.0,31.7,0
2023-07-13 14:34:47.158266,59.1,79.1,31.7,0
2023-07-13 14:34:49.261198,36.3,79.2,31.7,0
2023-07-13 14:34:51.314160,35.8,78.6,31.7,0
2023-07-13 14:34:53.391095,18.2,78.7,31.7,0
2023-07-13 14:34:55.461259,25.7,78.7,31.7,0
2023-07-13 14:34:57.542275,7.5,78.6,31.7,0
2023-07-13 14:34:59.637922,42.9,78.6,31.7,0
2023-07-13 14:35:01.726242,10.1,78.6,31.7,0
2023-07-13 14:35:03.804276,7.8,78.6,31.7,0
2023-07-13 14:35:05.888213,25.3,78.7,31.7,0
2023-07-13 14:35:07.961967,12.4,78.6,31.7,0
2023-07-13 14:35:10.048282,48.6,78.8,31.7,0
2023-07-13 14:35:12.318720,95.8,80.1,31.7,0
2023-07-13 14:35:14.486480,17.6,79.7,31.7,0
2023-07-13 14:35:16.565952,9.0,79.5,31.7,0
2023-07-13 14:35:18.661234,8.2,79.5,31.7,0
2023-07-13 14:35:20.774416,29.8,79.4,31.7,0
